unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day
20502,54,183.66.122.217,com,complete,no,237,86,Asia,Europe,12.93138475,198
295948,46,2.200.214.115,com,complete,yes,198,34,Europe,Oceania,200.6152345,937
247053,38,63.85.69.208,com,complete,no,196,23,Americas,Europe,50.66664478,94
1068680,26,219.217.33.95,com,incomplete,yes,182,27,Asia,Americas,147.1418894,308
511064,22,156.198.107.228,com,complete,yes,76,70,Africa,Americas,314.2250057,425
1097094,72,69.197.31.239,com,complete,yes,238,42,Americas,Asia,213.5298253,597
1199068,29,51.41.145.139,com,complete,no,231,93,Europe,Asia,338.5211162,128
825772,61,77.59.168.1,com,complete,yes,269,-20,Europe,Europe,30.03028668,217
240583,31,50.138.190.69,com,complete,no,235,45,Americas,Asia,75.79056521,23
752897,26,16.102.183.116,com,complete,yes,108,66,Americas,Americas,141.9291981,290
1189306,22,105.196.202.191,com,complete,yes,16,62,Africa,Africa,27.73968144,48
762746,63,76.64.94.221,com,complete,no,177,18,Americas,Africa,271.9195202,270
57803,28,183.3.245.101,com,complete,yes,114,43,Asia,Oceania,79.9462523,106
475099,26,88.189.239.144,com,incomplete,yes,193,23,Europe,Asia,188.6903586,577
1038593,18,65.215.117.180,ru,complete,yes,202,80,Americas,Europe,255.4000602,920
195431,37,169.15.3.221,blogspot.com,complete,yes,248,26,Americas,Asia,284.1293854,319
401353,23,186.66.196.139,org,complete,yes,135,94,Americas,Americas,156.7860999,344
759870,24,144.141.146.82,net,complete,no,208,93,Americas,Europe,103.3751411,242
612042,35,55.60.20.59,com,complete,no,115,45,Americas,Europe,363.5359181,3107
1134438,55,34.245.230.125,edu,complete,yes,176,55,Europe,Europe,131.3649678,417
540208,25,167.105.211.75,com,complete,yes,97,41,Asia,Oceania,32.68909457,207
631027,33,5.187.41.244,com,complete,yes,83,108,Europe,Africa,81.47956864,186
974003,25,193.212.7.130,com,complete,no,93,49,Europe,Oceania,25.31463229,5
51274,20,20.126.168.76,ca,complete,no,221,69,Americas,Americas,211.0004293,351
1141887,35,196.80.21.36,com,complete,yes,76,14,Africa,Americas,198.618821,1049
512360,31,169.99.162.19,com,complete,yes,252,-6,Americas,Europe,212.2239686,22
535277,27,35.37.64.76,com,complete,no,139,52,Americas,Africa,268.2351173,1842
739795,56,2.224.175.218,co.uk,complete,yes,266,30,Europe,Asia,8.364435559,42
670934,52,38.189.161.102,com,complete,no,761,673,Americas,Asia,137.5783353,381
424062,33,141.73.75.101,com,complete,yes,186,49,Europe,Oceania,131.3285222,15
613266,74,182.58.61.114,com,incomplete,yes,237,2,Asia,Asia,97.04772208,153
763904,46,41.83.161.38,ac.il,incomplete,yes,210,64,Africa,Americas,219.7885025,1784
139230,31,166.3.47.166,com,complete,no,150,26,Americas,Americas,224.1813254,186
189364,21,27.117.137.212,com,complete,yes,143,17,Asia,Oceania,277.6484365,364
153945,60,89.181.64.96,edu,incomplete,yes,137,34,Europe,Americas,114.6923703,28
412667,38,170.219.9.24,com,complete,yes,84,70,Americas,Europe,161.8495896,254
485216,26,157.230.128.9,com,complete,yes,15,59,Americas,Oceania,274.8375939,1080
1040591,25,20.9.34.198,com,complete,yes,109,86,Americas,Asia,268.717854,370
1142244,32,211.102.60.126,org,complete,yes,196,79,Asia,Africa,229.3514693,180
156575,41,81.65.58.150,edu,complete,yes,72,44,Europe,Oceania,53.11448064,211
814493,24,167.130.83.45,se,complete,no,156,55,Oceania,Americas,266.782707,571
509888,38,189.174.28.123,com,complete,yes,206,72,Americas,Asia,42.35089618,72
1195158,41,63.42.119.123,com,incomplete,yes,164,23,Americas,Europe,18.31376435,32
413881,62,5.34.244.80,com,incomplete,yes,123,45,Europe,Europe,278.8665741,98
207707,42,134.68.96.215,org,complete,no,42,12,Americas,Americas,250.7630689,6060
1169526,58,6.97.239.224,gov,incomplete,yes,161,55,Americas,Americas,212.0822528,347
113693,20,39.105.95.85,com,incomplete,no,128,36,Asia,Europe,234.3995808,1541
1008000,27,11.40.87.237,com,incomplete,yes,238,40,Americas,Oceania,161.8331911,578
144079,44,184.233.19.155,com,incomplete,no,239,78,Americas,Americas,80.28324046,73
122131,51,169.184.47.177,com,complete,yes,220,21,Americas,Americas,315.6678443,611
49238,50,195.168.132.223,com,complete,no,215,65,Europe,Oceania,129.2740487,63
589425,27,118.96.202.136,pa.us,complete,yes,107,37,Asia,Americas,333.6378019,728
216358,24,55.2.110.142,com,complete,no,227,24,Americas,Africa,16.77462046,16
5274,40,155.69.108.174,com,complete,yes,90,41,Asia,Africa,71.97976869,98
932459,24,147.215.151.71,com,complete,yes,181,100,Europe,Asia,148.9805089,119
1083788,35,20.194.109.67,edu,complete,no,264,39,Americas,Oceania,66.72281272,107
717695,38,4.121.108.62,ca,complete,yes,112,51,Americas,Americas,211.0985852,441
8366,29,218.59.244.175,it,complete,yes,95,110,Asia,Americas,69.42762039,37
894287,19,184.220.248.96,ru,incomplete,yes,113,43,Americas,Americas,136.8930651,194
1007879,20,204.246.110.136,com,complete,yes,229,14,Americas,Oceania,161.1698018,83
242141,45,149.1.50.177,gov.tw,incomplete,yes,89,108,Americas,Oceania,246.3512437,887
617820,55,128.114.65.179,org,incomplete,yes,210,11,Americas,Europe,0.57890775,18
204327,32,81.19.85.195,com,complete,yes,199,-5,Europe,Africa,282.7414755,4732
896639,85,142.90.240.79,com,complete,yes,172,83,Americas,Europe,325.9772995,1998
548873,53,165.2.218.109,edu,complete,yes,144,57,Americas,Americas,186.0332811,93
671329,44,211.161.181.153,com,complete,yes,116,81,Asia,Africa,300.9872407,488
1038880,28,18.195.101.189,com,incomplete,yes,124,71,Europe,Europe,218.4605179,6
697028,40,44.112.175.209,org,complete,no,203,51,Americas,Oceania,329.7977835,592
832549,42,119.207.44.160,com,complete,yes,120,71,Asia,Asia,334.1938909,86
618818,71,106.106.194.160,com,complete,yes,190,93,Asia,Africa,140.5462995,177
35889,32,177.68.187.155,pl,complete,no,193,7,Americas,Africa,242.2340051,72
170919,45,106.94.88.45,com,complete,yes,159,80,Asia,Americas,60.05506424,52
612428,67,170.119.53.166,com,complete,no,106,59,Americas,Africa,111.1296192,582
423753,38,134.88.249.241,com,complete,no,93,18,Americas,Oceania,150.0199019,322
1104922,55,152.31.226.189,edu,complete,yes,296,34,Americas,Europe,350.0600594,714
237370,28,217.74.87.191,com,complete,yes,235,117,Europe,Asia,225.1102241,934
69900,21,160.46.141.15,org,complete,yes,253,7,Europe,Africa,243.318398,991
417506,38,73.22.189.130,com,complete,yes,178,43,Americas,Africa,297.4652276,616
1092028,30,73.62.167.5,com,complete,no,201,36,Americas,Africa,83.16102316,583
620198,43,63.231.63.246,com,complete,yes,247,47,Americas,Americas,362.6052407,2009
297172,64,186.237.184.26,com,incomplete,no,647,477,Americas,Europe,233.2876979,1887
887715,30,8.26.149.138,com,complete,yes,165,13,Americas,Oceania,347.83432,294
1072516,36,175.159.245.168,com,complete,yes,180,45,Asia,Americas,318.6197643,66
1121118,23,105.13.182.114,com,complete,yes,142,108,Africa,Africa,24.33979604,39
216427,36,138.38.20.200,com,incomplete,yes,242,66,Europe,Africa,168.5656383,1921
426980,25,36.68.13.86,no,complete,yes,220,87,Asia,Africa,331.6106067,1384
1022032,25,15.6.165.175,com,complete,yes,199,83,Americas,Europe,290.6943381,413
934197,30,135.150.203.247,com,complete,yes,146,56,Americas,Africa,186.3273302,1104
1088610,27,47.102.156.85,ac.jp,incomplete,yes,145,21,Asia,Americas,11.61842454,4
867865,26,15.56.186.111,com,complete,no,226,52,Americas,Europe,22.59477588,28
927952,54,210.231.31.69,com,complete,yes,151,41,Asia,Asia,2.916978732,9
1153264,22,90.96.221.216,com,complete,no,90,50,Europe,Asia,37.91925186,84
486126,20,120.102.142.20,net,complete,yes,148,113,Asia,Europe,267.0716852,527
463887,35,92.182.241.237,com,incomplete,no,24,22,Europe,Americas,177.3834106,134
171765,38,152.225.213.167,com,incomplete,yes,142,50,Americas,Africa,288.3404615,262
205146,28,195.73.46.206,com,incomplete,yes,221,35,Europe,Americas,261.2805649,124
356028,26,123.182.239.55,net,complete,no,108,92,Asia,Oceania,114.9774819,142
584742,26,170.134.242.215,blogspot.com,complete,no,84,64,Americas,Americas,187.2189794,1176
669443,35,121.53.3.96,com,complete,yes,18,77,Asia,Europe,95.0068571,452
1111532,52,177.94.63.217,com,complete,yes,125,53,Americas,Americas,194.2934915,2454
1182179,47,211.165.198.16,com,complete,yes,31,49,Asia,Asia,128.9368677,247
807783,32,191.23.2.168,com,complete,yes,165,20,Americas,Asia,149.0251321,563
855182,51,222.53.153.226,com,complete,yes,158,64,Asia,Europe,68.63099371,460
810963,29,210.128.45.146,com,complete,no,182,31,Asia,Asia,223.8426972,398
501973,23,113.12.52.207,com,complete,yes,181,-4,Asia,Americas,289.9263692,2022
984129,44,118.38.145.18,com,complete,yes,179,128,Asia,Oceania,336.2036538,303
51667,56,154.173.70.99,edu,complete,yes,103,21,Africa,Americas,164.5692089,139
437566,25,52.168.63.141,com,complete,no,136,90,Americas,Europe,126.6325498,261
46389,22,204.180.210.116,com,complete,yes,253,52,Americas,Americas,24.75415391,42
703827,29,129.63.239.139,com,complete,yes,126,22,Americas,Asia,231.1119535,15
380351,24,160.43.45.151,com,complete,yes,189,44,Americas,Oceania,117.5611832,138
650684,27,58.137.243.114,com,complete,yes,215,35,Asia,Asia,34.91655246,12
774229,38,114.22.137.185,com,complete,yes,207,14,Asia,Oceania,19.84801456,68
125111,31,92.181.149.171,jp,incomplete,yes,190,56,Europe,Oceania,211.6326598,273
1183992,24,169.164.92.161,com,complete,yes,180,31,Americas,Africa,188.8956774,237
327820,30,34.92.84.195,com,complete,yes,222,60,Americas,Asia,39.28790664,32
954160,28,150.200.184.22,com,complete,yes,211,47,Americas,Africa,269.8762465,4052
982382,47,136.137.180.62,com,complete,no,181,29,Americas,Africa,176.9409823,312
924712,25,138.224.206.28,com.au,complete,yes,239,101,Europe,Asia,60.61923361,494
841752,37,129.125.56.143,com,complete,no,173,15,Europe,Oceania,354.9580934,523
487391,27,164.212.194.243,ltd.uk,complete,yes,111,63,Americas,Africa,17.05166411,18
362967,34,157.96.137.245,org,complete,yes,138,8,Europe,Africa,265.3526074,598
9058,24,37.232.171.62,edu,incomplete,yes,156,59,Europe,Africa,166.4911715,417
521543,36,182.227.211.240,net,complete,yes,146,4,Asia,Americas,9.325134007,15
968258,28,219.123.246.118,org,complete,yes,198,75,Asia,Americas,249.5403672,772
372036,28,196.184.234.40,net,complete,yes,215,35,Africa,Oceania,32.97363952,111
161401,25,96.76.231.199,com.au,complete,yes,228,35,Americas,Oceania,92.7710904,42
914590,22,105.190.38.143,com,complete,yes,189,-3,Africa,Oceania,275.5690072,333
774209,55,46.247.138.53,com,incomplete,yes,156,70,Europe,Europe,70.72818138,128
376498,27,147.109.101.85,com,complete,no,194,50,Oceania,Americas,97.58630471,132
991646,31,59.139.26.179,com,complete,no,119,68,Asia,Africa,208.3821705,1371
470793,32,5.208.171.238,com,incomplete,yes,187,47,Asia,Europe,185.9563749,908
1000587,33,50.115.83.177,com.au,complete,yes,179,81,Americas,Africa,178.5009231,1159
1174371,22,204.42.125.99,org,incomplete,yes,37,74,Americas,Asia,189.0590843,493
486378,27,145.144.103.175,com,complete,yes,255,57,Europe,Africa,133.4103006,1214
968387,48,111.237.27.169,com,complete,yes,140,63,Asia,Europe,11.65561973,170
45392,31,132.5.167.170,com,complete,no,77,-6,Americas,Africa,206.54155,802
506867,29,70.46.95.53,edu,incomplete,yes,140,62,Americas,Asia,247.0256933,1719
304937,26,53.16.158.25,com,complete,no,228,64,Europe,Oceania,326.1170267,763
47911,26,159.239.176.204,com,complete,yes,133,89,Europe,Asia,147.8921968,1280
656205,26,88.198.234.197,org,complete,yes,52,27,Europe,Europe,251.1065627,217
1167756,28,177.123.204.103,com,complete,no,262,5,Americas,Africa,257.2549406,303
963729,42,105.56.18.9,com,complete,yes,128,93,Africa,Americas,48.48946414,57
651219,51,135.43.243.245,org,complete,no,159,73,Americas,Africa,349.6217564,2408
9733,22,221.136.169.81,com,complete,no,223,36,Asia,Europe,275.8363533,99
1030733,30,166.31.187.18,com,complete,yes,56,58,Americas,Europe,79.95672376,107
1003455,27,133.183.111.224,org,complete,yes,66,118,Asia,Africa,156.9401631,117
503423,24,196.92.24.136,com,complete,yes,67,39,Africa,Europe,20.51986009,31
159487,30,66.38.117.37,com,incomplete,yes,237,1,Americas,Americas,182.2650008,1294
517589,23,183.223.1.177,cc,incomplete,yes,480,236,Asia,Asia,243.047876,140
497937,49,135.33.87.96,com,incomplete,yes,172,39,Americas,Africa,297.1277577,716
1038199,25,120.200.53.67,com,complete,yes,285,8,Asia,Europe,105.735911,342
633299,36,98.207.231.14,com.au,complete,no,101,71,Americas,Africa,171.1132502,109
1030708,29,80.105.121.234,com,complete,yes,225,42,Europe,Americas,241.3560868,556
893172,42,13.5.15.86,org,complete,yes,143,37,Americas,Europe,30.92780089,22
393959,26,62.19.71.200,co.uk,complete,yes,231,85,Europe,Asia,251.075552,282
853046,22,186.167.212.3,edu,complete,no,273,26,Americas,Europe,178.2350124,402
575058,77,96.211.103.145,com,complete,yes,230,55,Americas,Europe,225.8616807,630
923875,28,198.213.4.124,org,complete,yes,125,-11,Americas,Americas,232.1543374,300
216911,34,72.28.157.144,net,complete,yes,160,53,Americas,Americas,350.9213394,4
485144,37,143.149.103.142,com,incomplete,yes,154,63,Americas,Americas,216.088822,233
645632,31,136.185.155.187,net,incomplete,no,139,51,Asia,Oceania,201.5936085,262
485928,48,140.70.128.133,com,complete,yes,263,18,Americas,Africa,7.445983272,14
556793,36,143.176.72.209,net,complete,yes,241,69,Europe,Asia,357.2541904,453
809186,26,175.87.219.189,org,complete,yes,233,42,Asia,Oceania,219.8289205,175
134453,45,222.19.5.119,com,complete,yes,213,76,Asia,Americas,128.4597255,43
490844,37,159.77.232.108,com,complete,yes,134,39,Americas,Africa,144.4181837,215
255297,37,45.100.89.178,com,incomplete,yes,109,63,Africa,Europe,220.9631091,22
442346,27,220.76.14.87,org,incomplete,yes,175,59,Asia,Africa,119.0677676,41
509400,39,200.35.243.93,com,complete,no,171,47,Americas,Europe,8.224915095,11
1040033,42,84.51.89.61,com,complete,yes,263,65,Europe,Africa,202.8651871,50
600108,29,214.18.107.106,com,complete,yes,238,23,Americas,Europe,187.4095762,471
1178295,29,215.227.237.111,org,complete,yes,204,19,Americas,Americas,262.8258299,1056
140831,64,209.174.158.95,com,complete,yes,128,40,Americas,Asia,302.6479191,836
66893,67,5.165.139.18,com,incomplete,yes,125,42,Europe,Americas,177.4763105,151
1139043,31,34.50.185.125,com,complete,yes,134,100,Americas,Africa,0.095509287,2
1045445,30,170.166.236.133,net,incomplete,yes,218,70,Americas,Europe,319.0805356,650
750759,52,132.90.235.235,com,incomplete,yes,183,46,Americas,Europe,282.6105105,2701
408772,24,90.19.3.115,com,complete,yes,163,39,Europe,Europe,186.9981537,816
1125559,25,109.62.159.70,org,complete,no,131,78,Europe,Americas,51.87069386,104
375050,33,202.165.169.206,com,complete,yes,145,50,Asia,Europe,295.0605782,1759
283826,24,99.231.201.79,com,complete,yes,128,18,Americas,Americas,96.96049874,185
52149,28,63.55.55.27,com,complete,yes,152,63,Americas,Asia,3.741446499,14
366351,21,61.227.1.24,com,complete,yes,123,23,Asia,Asia,115.4947933,221
364564,25,166.112.229.221,sch.zm,incomplete,yes,172,39,Americas,Asia,313.3952139,901
1152237,22,65.214.74.64,com,complete,yes,99,60,Americas,Oceania,65.05536887,114
1062303,22,216.249.7.136,com,complete,yes,238,61,Americas,Asia,285.101513,405
534940,30,219.206.170.77,de,complete,yes,219,23,Asia,Africa,231.2006638,1707
1135212,38,118.52.237.175,blogspot.com,complete,yes,239,23,Asia,Africa,81.13024619,210
664252,44,171.161.244.7,com,complete,no,140,79,Americas,Oceania,180.1310399,513
1142213,26,109.185.82.161,com,complete,yes,220,79,Europe,Americas,276.3517604,1005
919527,27,24.181.78.59,com,complete,yes,143,78,Americas,Africa,289.7491882,618
60340,32,203.144.41.55,co.uk,complete,yes,205,74,Oceania,Oceania,108.7968003,269
575774,36,14.46.229.114,com.au,complete,yes,91,43,Asia,Oceania,279.808159,513
605756,32,54.120.81.91,com,complete,no,209,58,Americas,Africa,286.6141346,669
1128415,18,221.194.183.213,ge,complete,yes,63,76,Asia,Americas,222.7818677,13
711067,27,76.197.54.119,com,complete,yes,106,55,Americas,Africa,299.5516103,790
577940,30,166.69.11.128,com,complete,no,172,102,Americas,Asia,284.9931166,452
1001211,33,33.126.26.110,org.sg,incomplete,yes,151,83,Americas,Asia,304.141069,1444
1060323,32,17.58.160.144,com,complete,yes,93,51,Americas,Africa,215.6371853,2358
839554,26,99.193.169.81,com,complete,yes,68,27,Americas,Asia,149.9764194,377
1101172,36,94.42.224.188,com,complete,yes,162,49,Europe,Asia,161.6255486,549
160203,53,208.61.46.184,com,complete,no,79,33,Americas,Americas,289.4510222,299
387530,22,82.208.232.136,com,complete,yes,138,31,Europe,Oceania,294.1474172,751
706714,23,48.230.6.64,org.uk,complete,yes,32,51,Americas,Oceania,275.8648599,148
701102,25,76.42.170.113,org,complete,yes,45,37,Americas,Oceania,3.202982842,12
103611,30,54.146.234.190,com,incomplete,no,629,483,Americas,Oceania,353.8165259,130
273158,40,166.111.196.189,com,incomplete,yes,135,112,Asia,Oceania,172.1438766,985
521350,31,211.80.125.55,net,incomplete,yes,209,52,Asia,Asia,224.002031,42
143222,21,12.247.134.130,com,complete,yes,208,66,Americas,Americas,67.02762505,283
119127,32,179.173.104.159,com,complete,yes,190,60,Americas,Europe,229.5348359,2111
698110,32,167.207.100.29,com,complete,yes,72,50,Americas,Asia,76.89742666,91
791679,51,198.124.24.8,co.uk,complete,yes,70,98,Americas,Africa,293.3572383,122
619880,17,223.122.89.36,net,complete,yes,112,23,Asia,Americas,230.934609,306
594013,45,183.116.3.168,com,complete,yes,207,90,Asia,Europe,309.1507661,5443
320558,45,135.175.160.202,com,complete,yes,160,57,Americas,Oceania,75.38060913,7
843518,34,42.147.177.43,com,complete,yes,84,18,Asia,Americas,174.1668823,116
954192,35,45.232.110.180,com,complete,yes,173,56,Americas,Americas,222.6998504,765
954396,53,69.105.19.29,net,incomplete,yes,126,61,Americas,Oceania,239.857609,134
734939,31,126.224.7.97,co.uk,complete,yes,184,66,Asia,Oceania,254.011099,447
144552,80,63.219.25.198,com,incomplete,yes,131,42,Americas,Europe,117.0401221,302
44100,20,186.16.89.237,org,complete,yes,100,41,Americas,Oceania,353.3936891,187
619099,35,50.183.236.89,com,incomplete,yes,109,57,Americas,Europe,118.9129754,919
762049,27,185.48.203.41,bc.ca,complete,yes,254,47,Europe,Americas,141.7108441,755
90654,92,216.174.85.110,nl,complete,yes,129,37,Americas,Americas,349.7703609,557
106771,25,2.21.123.168,com,complete,yes,209,97,Americas,Americas,159.5312293,449
272231,25,211.75.55.135,com,complete,yes,80,44,Asia,Africa,350.2497778,76
6868,39,55.112.247.213,com,incomplete,yes,605,528,Americas,Oceania,343.5518614,180
80179,20,138.118.48.219,com,complete,yes,252,41,Americas,Oceania,26.38729532,108
1083348,21,147.245.46.232,com,incomplete,yes,145,47,Americas,Africa,57.90997307,687
404797,31,207.22.146.110,co.uk,complete,yes,189,28,Americas,Americas,319.9370768,67
11056,30,186.244.41.111,com,complete,yes,226,56,Americas,Oceania,117.6337536,220
279347,33,139.33.30.51,edu,complete,no,244,25,Americas,Americas,266.0854736,508
763012,28,65.146.107.22,com,complete,yes,48,55,Americas,Africa,143.5216217,420
109632,22,118.165.47.199,cn,complete,yes,220,111,Asia,Asia,302.2371,203
47345,27,59.37.124.183,com,complete,yes,97,28,Asia,Americas,59.91779651,444
590400,31,49.39.201.212,org,complete,yes,164,37,Asia,Asia,89.25481051,248
925926,30,5.19.154.194,net,complete,no,108,31,Europe,Europe,212.3924042,534
404725,42,209.174.93.30,co.za,complete,yes,178,8,Americas,Oceania,10.49851163,14
321398,63,139.63.104.227,mil,complete,yes,174,52,Europe,Africa,272.3064329,827
943339,64,137.185.237.191,org,complete,yes,79,96,Americas,Europe,56.91386859,524
383574,44,157.183.162.103,com,incomplete,no,834,455,Americas,Europe,275.154406,1180
747971,34,122.47.106.113,com,incomplete,no,140,73,Asia,Oceania,102.4520702,53
1119078,28,145.248.76.89,com,complete,yes,183,64,Europe,Europe,273.6675651,557
858453,26,40.203.99.235,com,complete,no,180,48,Americas,Asia,16.77837425,16
135902,26,72.132.7.106,org,complete,yes,186,80,Americas,Americas,190.2318577,323
802497,25,186.22.51.106,com,complete,yes,268,68,Americas,Europe,181.9276886,848
545314,23,211.226.89.60,com,complete,yes,223,32,Asia,Oceania,51.00645455,70
609366,28,86.236.216.1,com,complete,yes,134,8,Europe,Americas,147.0978754,208
832547,21,110.125.145.118,com,incomplete,yes,184,17,Asia,Oceania,119.4797027,46
1083543,31,120.32.31.83,com,complete,yes,163,86,Asia,Oceania,245.1902553,89
899064,31,151.82.158.101,com,complete,yes,64,88,Europe,Asia,181.4978638,255
399787,27,30.14.224.186,edu,complete,yes,162,49,Americas,Asia,38.93425141,64
592434,59,138.175.36.165,co.uk,complete,yes,196,23,Americas,Asia,265.9975047,42
514169,83,223.101.82.210,com,incomplete,yes,182,50,Asia,Africa,185.0376628,190
688739,32,177.234.153.137,blogspot.com,complete,yes,191,54,Americas,Africa,268.8604181,415
211366,28,23.206.242.196,org,complete,yes,194,63,Americas,Europe,81.82386892,18
371305,38,85.157.189.182,edu,incomplete,yes,106,41,Europe,Asia,228.4057314,265
1085719,35,104.214.11.2,org,complete,yes,133,58,Americas,Europe,207.3233137,422
476186,33,7.136.36.63,fed.us,complete,yes,156,41,Americas,Europe,281.3821491,176
51580,55,78.120.35.174,net,complete,yes,121,46,Europe,Americas,2.763201233,4
85503,19,20.116.222.94,com,complete,yes,79,52,Americas,Africa,227.3413844,568
388711,46,154.77.80.75,com,complete,no,98,70,Africa,Europe,255.7374755,32
857465,40,160.189.49.137,net,complete,yes,109,66,Asia,Africa,197.5333745,51
1022262,44,151.141.32.116,co.uk,complete,yes,139,80,Americas,Oceania,242.8052862,318
908042,24,95.181.221.157,com,complete,yes,180,60,Europe,Asia,306.8832985,1774
961236,20,53.225.238.82,gov,complete,yes,108,9,Europe,Oceania,155.8180017,36
148021,49,158.206.77.130,edu,complete,yes,212,30,Asia,Americas,309.9836208,3219
178310,37,14.5.142.183,com,complete,yes,153,59,Asia,Asia,357.1836074,2180
376414,41,99.70.149.101,edu,complete,yes,228,80,Americas,Americas,334.8505384,236
696290,75,7.223.111.50,info,complete,yes,132,75,Americas,Oceania,193.2983105,30
351472,23,40.196.203.246,com.au,complete,yes,204,80,Americas,Asia,159.013692,382
659404,28,59.165.122.179,com,complete,yes,173,72,Asia,Oceania,70.02943069,593
171599,40,104.239.39.48,com,complete,yes,203,27,Americas,Americas,175.0624336,608
250765,38,103.68.135.63,org,incomplete,yes,194,26,Asia,Oceania,48.31586831,204
8445,36,99.36.242.108,com,complete,yes,160,99,Americas,Europe,122.1994925,154
351445,29,117.216.72.134,com,incomplete,yes,84,54,Asia,Africa,357.7223826,1101
1062806,27,4.20.171.218,net,complete,yes,227,39,Americas,Americas,60.63305315,171
454892,36,33.115.167.48,fl.us,complete,yes,88,65,Americas,Asia,303.3276178,2188
1099001,39,14.208.229.91,org,incomplete,yes,241,76,Asia,Asia,95.78237667,184
777589,30,70.119.33.106,com,complete,yes,180,54,Americas,Asia,344.5160966,20
132859,42,198.28.63.117,co.uk,incomplete,yes,168,61,Americas,Oceania,359.9657692,782
524505,23,165.225.108.33,co.uk,complete,no,170,68,Americas,Oceania,189.2219782,682
937107,47,95.75.27.245,com,incomplete,yes,666,530,Europe,Africa,263.5877334,167
414044,61,112.233.227.135,org,incomplete,yes,102,44,Asia,Americas,19.32585111,33
592404,21,12.123.193.203,org,complete,yes,134,44,Americas,Americas,298.7796317,1686
774522,27,222.55.207.1,com,complete,yes,220,25,Asia,Europe,350.8427795,8589
465037,49,139.239.44.239,com,incomplete,yes,124,84,Americas,Americas,227.0077876,101
711765,53,208.152.63.215,com,incomplete,yes,69,108,Americas,Europe,255.3700089,301
604969,50,189.20.66.104,com,incomplete,yes,92,39,Americas,Europe,359.206666,268
690371,32,5.89.32.201,com,incomplete,yes,173,85,Europe,Africa,147.6271886,350
417032,41,30.115.61.44,com,complete,yes,183,1,Americas,Africa,23.63404299,40
414422,24,53.162.132.61,com,complete,no,232,37,Europe,Africa,342.3963592,221
866608,26,48.242.174.151,com,complete,yes,127,51,Americas,Africa,104.8451364,198
15279,21,196.171.200.238,org,complete,yes,177,50,Africa,Oceania,90.84682379,1496
623358,45,62.103.40.61,org,incomplete,no,15,-12,Europe,Americas,203.3108825,239
252090,38,81.173.242.30,de,complete,yes,95,129,Europe,Oceania,142.3378574,2000
507621,36,139.89.231.82,com,incomplete,no,83,26,Europe,Europe,51.8169657,68
193823,22,25.144.139.67,com,complete,yes,135,27,Europe,Americas,55.62369798,138
695977,92,83.120.60.17,nl,incomplete,yes,237,1,Asia,Americas,15.54830273,69
180599,21,197.233.182.86,com,complete,yes,208,50,Africa,Africa,211.156277,36
657644,76,83.82.122.237,com,incomplete,yes,386,64,Europe,Oceania,310.7843226,645
363030,27,7.64.112.83,com,complete,yes,18,62,Americas,Europe,249.2524897,738
494298,32,146.28.2.130,com,complete,no,268,45,Americas,Asia,248.0108471,621
4484,29,102.189.241.218,edu,incomplete,no,201,66,Africa,Africa,37.01271804,168
840376,21,181.52.15.145,org,incomplete,yes,201,74,Americas,Europe,288.3164201,95
81046,33,17.151.159.134,com,complete,yes,245,64,Americas,Africa,212.139898,213
36734,37,43.175.104.66,com,complete,yes,179,65,Asia,Africa,287.1857752,1175
1071589,32,129.62.41.231,co.uk,complete,yes,226,48,Americas,Asia,133.7072306,243
528168,34,200.143.129.97,com,complete,yes,282,11,Americas,Americas,106.3905396,74
641787,30,162.85.121.159,com,complete,yes,229,14,Americas,Americas,123.9729903,548
1123030,64,189.153.79.105,com,complete,yes,254,71,Americas,Africa,294.5409953,675
914470,74,61.39.175.14,edu,incomplete,yes,72,36,Asia,Americas,180.0686683,495
717059,25,33.46.68.157,com,complete,yes,227,53,Americas,Africa,341.4362112,1433
135989,42,30.86.138.226,org,complete,yes,222,33,Americas,Asia,220.3322865,511
147627,40,36.40.63.152,poznan.pl,incomplete,no,291,60,Asia,Europe,22.27092783,58
682560,62,220.68.9.77,com,incomplete,yes,244,58,Asia,Asia,324.3536016,403
796004,32,156.157.66.49,com,complete,yes,170,43,Africa,Americas,68.5427368,90
1009593,27,11.64.54.231,com,complete,yes,224,33,Americas,Africa,62.63865861,341
14196,56,201.219.235.128,com,incomplete,yes,206,5,Americas,Africa,3.210185167,11
655207,34,41.7.99.39,com,complete,no,30,20,Africa,Oceania,225.868227,550
99090,19,169.167.140.100,com,incomplete,yes,174,58,Americas,Americas,146.3160632,923
316702,34,202.40.165.164,org,complete,yes,150,36,Oceania,Oceania,264.0016442,855
157473,43,26.69.191.104,com,incomplete,yes,132,80,Americas,Oceania,291.976829,1369
909556,24,148.87.121.106,com,complete,yes,236,28,Americas,Asia,253.4687731,727
1171742,25,90.216.19.159,com,incomplete,yes,263,60,Europe,Oceania,272.2082013,2251
1127002,36,199.122.213.214,com,complete,yes,169,82,Americas,Africa,92.477139,194
71962,52,9.141.43.211,com,complete,yes,231,39,Americas,Oceania,313.2159807,722
705687,23,223.16.239.243,com,complete,yes,139,31,Asia,Europe,149.4250661,13
897510,48,65.23.93.96,com,complete,no,152,92,Americas,Europe,322.9589758,226
