unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day,label
966762,66,177.110.15.154,com,complete,yes,197,31,Americas,Oceania,329.1599984,556,good
129722,25,214.154.134.95,com,incomplete,yes,98,51,Americas,Americas,18.88137571,10,good
867858,28,166.145.72.57,com,incomplete,no,50,40,Americas,Asia,101.5991946,269,bad
1194518,50,2.159.136.66,gov,complete,yes,249,33,Europe,Africa,194.8561767,1146,good
402554,49,5.35.45.214,com,incomplete,no,239,73,Europe,Asia,30.30054731,47,good
728818,41,90.186.153.78,edu,incomplete,yes,209,48,Europe,Oceania,55.23274678,53,good
894108,17,81.249.197.43,us,complete,yes,200,49,Europe,Asia,352.2034501,982,good
514486,36,119.223.133.228,com,incomplete,no,687,328,Asia,Asia,257.2250507,608,bad
103581,37,167.86.227.156,de,complete,yes,194,5,Asia,Oceania,51.72045837,155,good
261041,67,3.71.16.181,com,incomplete,no,597,455,Americas,Europe,222.0173541,36,bad
868208,34,42.243.4.211,com,incomplete,yes,77,41,Asia,Asia,289.3510987,503,good
196317,30,12.151.97.131,com,incomplete,yes,104,10,Americas,Oceania,312.4480202,1172,good
348448,31,36.207.36.155,com,complete,yes,110,87,Asia,Americas,276.8506675,443,good
989093,34,55.226.198.138,com,complete,yes,91,71,Americas,Asia,34.97302489,131,good
569387,97,175.162.238.93,com,complete,yes,210,61,Asia,Asia,316.1566301,1085,good
353627,56,146.71.32.204,com,complete,yes,240,84,Americas,Asia,164.0612431,140,good
386819,53,53.198.114.135,org,complete,yes,225,51,Europe,Asia,148.3589902,490,good
412197,57,45.97.239.190,edu,complete,yes,184,25,Africa,Americas,352.9013424,1388,good
8298,52,98.98.176.226,com,complete,yes,119,62,Americas,Africa,236.4449416,411,good
71988,50,195.175.238.243,edu,complete,yes,61,106,Asia,Africa,197.4075372,33,good
587511,32,19.139.56.154,com,complete,yes,220,48,Americas,Oceania,106.0152557,264,good
214769,75,215.91.123.181,ru,complete,yes,40,35,Americas,Africa,20.30619444,10,good
418522,40,140.163.141.213,com,complete,yes,198,42,Americas,Asia,324.2899576,729,good
976913,51,96.176.103.208,edu,complete,yes,150,40,Americas,Asia,332.7502168,45,good
945472,34,111.197.244.200,com,complete,yes,258,89,Asia,Oceania,231.332409,1347,good
285869,36,133.121.100.125,ac.uk,complete,no,149,107,Asia,Africa,81.73471025,82,good
138263,57,184.177.32.221,org,complete,yes,217,57,Americas,Asia,106.4764562,99,good
395046,37,187.161.120.49,edu,complete,yes,90,57,Americas,Americas,213.7223673,454,good
769034,49,147.234.164.228,com,incomplete,yes,31,18,Asia,Americas,182.3099523,615,good
440212,32,213.19.131.45,ca,complete,no,166,17,Europe,Europe,360.5462132,1034,good
493094,22,78.239.92.36,com,complete,yes,247,61,Europe,Africa,190.2180972,45,good
491588,24,203.193.130.130,com,complete,yes,177,51,Asia,Asia,4.553738132,9,good
807194,40,126.236.84.118,org.uk,complete,no,94,80,Asia,Europe,80.22208673,165,good
185728,28,217.82.198.196,org,complete,yes,192,44,Europe,Asia,320.9102592,412,good
1065060,25,17.89.41.141,net,complete,yes,222,13,Americas,Europe,206.6519129,334,good
662581,31,126.83.102.88,com,complete,yes,107,69,Asia,Asia,211.9592263,275,good
895244,32,182.120.244.32,org,incomplete,yes,124,83,Asia,Oceania,292.7409585,196,good
1031106,22,216.140.226.163,com,complete,yes,143,72,Americas,Europe,149.7385037,2234,good
763593,26,47.229.52.175,com,complete,yes,183,58,Americas,Asia,167.3918723,156,good
1192404,27,135.173.242.199,com,complete,yes,152,51,Americas,Europe,314.0565872,26,good
841850,26,186.14.63.233,com,complete,yes,116,43,Americas,Europe,250.2791229,2576,good
245209,24,214.9.184.118,com.au,incomplete,yes,217,38,Americas,Americas,199.0801878,852,good
1071169,32,133.27.150.245,com,incomplete,yes,204,65,Asia,Asia,164.3121577,204,good
62300,28,198.35.249.137,com,complete,yes,98,86,Americas,Oceania,211.9454004,435,good
900521,42,141.48.245.186,com,incomplete,yes,139,84,Europe,Asia,298.7025506,228,good
149345,37,42.1.119.48,com,complete,yes,139,-1,Asia,Oceania,17.40499793,18,good
375358,27,186.239.116.75,com,incomplete,no,127,53,Americas,Asia,1.798079666,9,good
728713,23,126.132.233.147,edu,incomplete,yes,214,101,Asia,Europe,236.5928825,402,good
643541,41,178.194.176.208,com,complete,yes,75,89,Europe,Oceania,325.7425528,426,good
250521,35,12.185.175.228,com,complete,yes,227,34,Americas,Africa,326.4891945,440,good
721992,29,18.202.193.66,org,incomplete,no,178,92,Europe,Oceania,21.30862048,43,good
377826,62,19.29.24.153,fed.us,complete,yes,240,61,Americas,Europe,19.46993865,51,good
902100,50,180.190.188.72,com,incomplete,yes,228,53,Asia,Oceania,76.6582267,69,good
57066,26,87.116.238.195,ca,complete,yes,230,83,Europe,Oceania,78.06244618,439,good
554739,25,195.196.217.53,com,incomplete,yes,152,76,Europe,Oceania,117.0463938,22,good
578105,35,22.21.134.188,com,complete,yes,249,56,Americas,Americas,355.0168395,419,good
253493,51,137.229.34.206,ca,complete,no,93,48,Americas,Asia,230.5182246,16,good
818832,40,184.83.225.3,edu,complete,yes,250,57,Americas,Africa,160.2299481,196,good
139010,32,218.109.171.242,edu,complete,yes,77,35,Asia,Africa,90.8244631,163,good
250847,21,7.188.159.174,com,complete,yes,170,78,Americas,Asia,288.9398909,784,good
655312,40,148.27.210.240,edu,incomplete,no,225,67,Americas,Asia,80.18307766,86,good
1015541,29,107.135.211.14,com,complete,yes,166,102,Americas,Asia,344.4497258,201,good
412187,31,146.232.59.165,com,complete,yes,127,24,Africa,Americas,117.9091157,55,good
1086420,46,106.218.44.169,com,complete,yes,180,26,Asia,Americas,314.1325538,744,good
529332,31,134.184.219.6,us,incomplete,yes,136,54,Europe,Europe,209.1149796,988,good
78967,34,93.180.155.206,com,complete,yes,96,62,Europe,Oceania,190.9142362,1980,good
775029,59,126.6.198.98,net.nz,complete,no,205,51,Asia,Asia,22.27149246,13,good
1183197,26,70.249.123.92,co.uk,complete,no,91,20,Americas,Americas,155.6239352,592,good
1165796,35,58.222.104.220,edu,complete,no,163,82,Asia,Oceania,83.24254158,82,good
785189,43,123.11.196.73,com,complete,yes,139,33,Asia,Americas,351.8865193,3791,good
595133,29,140.73.102.119,com,incomplete,yes,172,54,Americas,Asia,279.7543132,24,good
761702,50,197.211.229.237,edu,complete,yes,75,23,Africa,Europe,238.052867,1309,good
1129719,25,28.199.67.207,com,complete,yes,154,4,Americas,Asia,241.7593108,299,good
1145598,39,28.105.25.190,net,complete,yes,132,64,Americas,Oceania,339.963232,454,good
317002,24,146.188.38.8,com,incomplete,yes,194,18,Europe,Africa,44.63309845,398,good
892219,24,146.220.100.163,com,incomplete,yes,84,17,Europe,Asia,278.7398072,97,good
63261,39,134.20.208.161,com,complete,yes,99,-4,Americas,Asia,304.9633371,338,good
252529,24,57.178.207.90,com,complete,yes,229,63,Europe,Africa,271.0078833,466,good
1125169,28,58.79.70.94,org,complete,yes,92,100,Asia,Americas,347.445534,803,good
53654,28,146.220.167.92,com,complete,yes,180,83,Europe,Oceania,134.1155883,189,good
935137,22,142.70.41.21,nl,complete,yes,99,56,Americas,Oceania,130.2709141,137,good
544784,74,133.61.236.157,com,incomplete,yes,53,54,Asia,Asia,348.5484826,4117,good
439048,50,40.154.116.119,com,complete,yes,116,65,Americas,Africa,132.0627157,672,good
43594,20,73.27.234.35,com,complete,yes,90,44,Americas,Europe,26.98469941,169,good
310354,25,36.135.103.58,org,complete,yes,100,11,Asia,Oceania,60.72838984,145,good
512225,29,156.199.208.54,org,complete,yes,133,31,Africa,Asia,195.343622,405,good
55325,51,98.41.227.246,org,complete,yes,136,71,Americas,Americas,342.0822018,16,good
330858,36,204.95.151.139,com,incomplete,yes,176,31,Americas,Africa,123.2087164,170,good
618896,70,149.205.246.178,com,complete,yes,128,42,Europe,Americas,261.4748785,2474,good
12101,64,54.207.165.58,com,complete,yes,17,44,Americas,Oceania,345.1067523,23,good
125697,27,100.164.2.90,com,complete,yes,142,37,Americas,Oceania,273.6448519,171,good
494929,53,6.62.223.155,com,incomplete,yes,57,58,Americas,Asia,4.404768727,5,good
437408,28,112.67.150.47,co.uk,complete,yes,222,75,Asia,Europe,252.2044736,4048,good
827156,51,44.197.180.183,com,complete,yes,204,39,Americas,Oceania,12.24828235,37,good
798159,20,87.101.213.84,fm,complete,yes,188,43,Asia,Europe,113.4133608,26,good
312435,21,175.94.97.175,com,complete,yes,210,124,Asia,Oceania,120.5580952,507,good
430109,23,194.62.134.112,com,complete,yes,116,53,Europe,Asia,156.859019,350,good
22474,29,62.237.175.81,gr,incomplete,no,243,78,Europe,Oceania,6.205354802,19,good
707065,46,47.14.243.166,com,incomplete,yes,98,50,Americas,Asia,51.18947034,88,good
462522,46,166.171.92.129,com,complete,yes,149,84,Americas,Asia,37.44502852,7,good
247262,49,96.35.229.234,com,complete,no,103,45,Americas,Oceania,41.12504926,97,good
753368,27,138.94.164.59,com,complete,yes,80,40,Americas,Oceania,341.5669951,183,good
851473,23,38.200.233.2,com,incomplete,no,60,79,Americas,Africa,130.5754185,116,good
837398,29,203.92.65.12,org,complete,yes,233,76,Asia,Oceania,261.5866334,1035,good
1032706,20,198.87.76.169,net,complete,yes,179,53,Americas,Asia,338.6796656,733,good
1046125,42,101.78.52.104,org,complete,yes,148,26,Asia,Oceania,295.1184009,2277,good
804849,60,128.120.204.119,com,complete,yes,235,51,Americas,Africa,144.7210694,166,good
508153,56,117.65.223.67,com,complete,no,29,77,Asia,Oceania,233.3535006,533,good
12643,32,2.50.104.173,com,complete,yes,195,39,Asia,Americas,12.91293286,44,good
946103,47,206.200.20.180,co.uk,complete,no,156,50,Americas,Europe,158.4876824,362,good
1176642,23,179.200.155.7,com,incomplete,no,176,86,Americas,Africa,262.2002278,266,good
251716,31,19.148.225.97,co.uk,complete,yes,121,86,Americas,Africa,87.06638021,646,good
967491,24,130.221.170.63,com,complete,yes,225,91,Americas,Europe,324.3128756,568,good
474007,34,87.78.14.245,org.uk,complete,yes,241,83,Europe,Europe,61.59990999,344,good
324028,30,24.122.88.204,com,complete,yes,170,-6,Americas,Europe,331.3861356,2326,good
531777,45,184.104.249.182,com,complete,no,200,93,Americas,Oceania,164.4183028,532,good
781451,30,57.29.103.226,com,complete,no,156,87,Europe,Asia,228.2189142,370,good
393791,35,146.41.93.211,com,complete,yes,136,58,Americas,Asia,17.33493813,49,good
932475,56,18.214.22.242,org,complete,no,115,74,Americas,Oceania,119.9512819,72,good
433510,60,111.184.60.115,edu,complete,yes,98,79,Asia,Asia,159.5520799,351,good
980782,23,187.6.133.6,com,complete,yes,239,37,Americas,Asia,16.954799,16,good
268509,23,111.96.223.132,com,incomplete,yes,277,72,Asia,Asia,232.3400464,190,good
547545,72,89.220.37.14,com,complete,yes,140,57,Europe,Asia,236.2982949,86,good
891366,23,22.196.204.11,com,complete,yes,256,67,Americas,Oceania,63.27437481,156,good
394684,56,72.112.93.221,com,complete,yes,94,65,Americas,Americas,287.8572953,599,good
820715,63,146.106.141.217,edu,complete,yes,231,59,Europe,Africa,332.5120413,1738,good
1063699,53,155.247.110.136,com,incomplete,yes,117,41,Americas,Africa,24.15948425,86,good
762701,32,147.224.141.100,com,complete,yes,182,55,Americas,Africa,126.0651925,6,good
113271,23,196.35.239.40,com,complete,yes,154,49,Africa,Europe,265.4949825,188,good
371440,25,213.178.139.91,com,complete,yes,150,52,Asia,Asia,193.2938534,1774,good
156086,36,79.230.109.167,com,complete,yes,221,59,Europe,Americas,53.74593791,195,good
492127,22,161.56.2.190,eu,complete,yes,171,68,Americas,Oceania,180.1972245,20,good
768686,34,148.236.71.28,com,complete,yes,272,65,Americas,Africa,246.224908,3430,good
1173618,23,158.173.117.174,org,complete,yes,195,68,Europe,Africa,188.4711066,176,good
203992,33,82.194.190.8,com,complete,yes,272,13,Europe,Americas,43.51215027,240,good
1122656,48,32.94.134.211,ca,incomplete,yes,194,54,Americas,Asia,219.584613,957,good
457321,42,27.44.58.231,com,incomplete,yes,77,50,Asia,Americas,171.4724448,943,good
462209,26,61.47.153.150,com,complete,no,148,32,Asia,Americas,237.651349,1902,good
251102,57,12.196.5.20,com,complete,yes,126,68,Americas,Europe,204.3269098,234,good
29400,67,206.161.146.42,org,complete,yes,88,78,Americas,Americas,145.852292,263,good
1043984,25,29.233.148.201,co.uk,complete,yes,154,59,Americas,Oceania,303.3770937,968,good
490658,39,22.249.111.243,com,complete,yes,121,26,Americas,Americas,54.98864728,107,good
1141736,31,109.134.54.118,com,incomplete,yes,125,91,Europe,Oceania,157.5142898,2072,good
95255,28,200.141.216.196,com,complete,yes,128,77,Americas,Europe,126.4593051,1751,good
265599,27,28.81.64.91,com,incomplete,yes,20,31,Americas,Africa,43.68807574,156,good
1015364,30,195.6.42.148,org,incomplete,yes,152,9,Europe,Europe,32.70699551,317,good
204252,28,102.147.112.125,com,complete,no,113,27,Africa,Oceania,292.2607565,550,good
914249,52,29.150.128.190,com,complete,no,772,321,Americas,Africa,190.9353098,254,bad
992891,34,92.112.41.26,com,complete,yes,233,80,Europe,Europe,124.6663263,174,good
98925,27,215.29.173.49,com,complete,yes,245,20,Americas,Asia,101.5291095,313,good
831012,31,116.28.217.136,com,complete,yes,183,1,Asia,Asia,88.37290184,237,good
130697,31,203.69.95.15,co.uk,incomplete,yes,137,67,Asia,Africa,180.1644076,968,good
756778,33,185.22.164.112,com,incomplete,yes,246,55,Europe,Americas,79.08944443,172,good
504415,30,104.230.194.203,com,complete,yes,253,36,Americas,Oceania,166.6031013,554,good
661678,22,49.21.229.168,org,complete,yes,137,78,Asia,Africa,129.8644803,54,good
562209,42,100.175.24.28,blogspot.com,incomplete,no,235,27,Americas,Americas,211.2383013,463,good
501502,23,223.214.242.57,com,complete,no,230,50,Asia,Americas,290.5397446,1454,good
1117395,40,151.205.82.43,com,complete,yes,162,64,Americas,Americas,27.97058177,86,good
603041,25,210.107.193.93,com,complete,yes,231,60,Asia,Europe,102.4217057,209,good
222211,32,195.228.92.175,com,complete,yes,139,17,Europe,Africa,296.7848492,808,good
388642,51,190.136.223.123,com,complete,yes,85,30,Americas,Africa,255.0236924,263,good
1165693,32,43.49.203.154,co.uk,complete,yes,208,46,Asia,Europe,39.8672201,62,good
1098101,48,160.73.94.45,edu,complete,yes,77,53,Americas,Americas,94.51676077,240,good
989494,22,11.139.125.2,com,complete,yes,87,65,Americas,Americas,269.1297544,435,good
818981,30,88.14.156.8,com,complete,yes,126,65,Europe,Asia,183.2541387,216,good
1164634,22,128.107.158.193,com,complete,yes,152,45,Americas,Africa,277.0807379,394,good
936392,29,137.222.157.63,org,complete,yes,114,96,Europe,Oceania,276.7268366,1889,good
1147340,29,28.136.155.125,net,complete,no,186,63,Americas,Oceania,22.89213375,26,good
22088,24,157.24.62.52,org,complete,yes,241,56,Europe,Oceania,232.9075139,637,good
1060967,25,210.33.223.31,com,incomplete,yes,79,83,Asia,Americas,122.9660289,213,good
459382,24,29.113.13.102,edu,incomplete,yes,212,30,Americas,Americas,127.8507394,291,good
117067,24,83.15.149.39,edu,incomplete,no,102,25,Europe,Asia,245.798827,506,good
1016803,52,164.241.145.158,com,incomplete,yes,131,78,Americas,Americas,321.521255,244,good
141367,23,117.244.211.11,com,complete,yes,218,65,Asia,Europe,266.1561252,622,good
454808,23,177.5.92.92,org.my,complete,yes,226,38,Americas,Asia,269.5195054,278,good
414735,31,100.143.79.151,com,complete,yes,137,46,Americas,Oceania,51.53670943,25,good
1153785,38,184.123.180.129,com,incomplete,yes,138,45,Americas,Asia,339.4015432,623,good
773578,27,93.118.112.88,co.uk,complete,yes,220,83,Asia,Americas,272.9664259,76,good
549873,29,201.164.28.114,com.hk,complete,yes,128,95,Americas,Americas,195.1249774,786,good
657149,25,124.46.233.58,net,complete,yes,151,16,Asia,Asia,111.7250371,269,good
1082878,33,67.113.168.161,ac.uk,complete,yes,259,84,Americas,Africa,24.34373603,59,good
422798,75,214.121.82.136,co.uk,complete,no,110,72,Americas,Asia,267.2443977,650,good
912254,51,96.125.166.45,net,complete,no,230,23,Americas,Americas,184.8295535,88,good
1068333,21,154.36.100.73,com,complete,yes,134,26,Americas,Americas,248.456942,583,good
149488,40,149.208.113.35,com,complete,yes,305,28,Europe,Africa,25.90119083,136,good
1140859,57,77.58.165.248,com,complete,yes,132,36,Europe,Africa,116.1855447,736,good
603972,24,71.212.70.53,com,incomplete,yes,216,47,Americas,Oceania,312.4305673,45,good
93275,46,137.59.101.51,com,complete,yes,197,91,Asia,Oceania,323.192772,180,good
907169,35,61.34.72.184,com,complete,no,232,21,Asia,Oceania,228.2113037,2610,good
1188276,48,12.51.243.203,com,complete,yes,180,15,Americas,Europe,88.5749197,1094,good
595656,34,47.112.132.40,com,complete,no,208,38,Asia,Oceania,0.585691023,4,good
119534,61,150.202.157.115,ie,complete,no,69,40,Americas,Europe,107.7531933,556,good
123028,33,72.119.244.130,com,complete,yes,198,38,Americas,Asia,310.842581,640,good
900531,42,186.16.153.53,org,incomplete,yes,89,35,Americas,Oceania,19.0238088,106,good
1023063,98,68.40.245.38,ca,complete,yes,282,54,Americas,Europe,233.3993683,35,good
1185151,38,217.217.61.221,co.uk,complete,yes,197,64,Europe,Africa,151.2030129,457,good
806123,42,122.129.50.136,com,complete,yes,207,73,Asia,Europe,33.43998364,72,good
729933,28,168.5.167.163,com,complete,yes,292,47,Americas,Europe,158.0086339,467,good
933565,24,164.158.153.24,com,complete,yes,192,53,Americas,Americas,227.6282766,153,good
873124,33,62.245.142.44,org.uk,complete,yes,115,7,Europe,Asia,272.7258758,175,good
550364,19,81.241.146.224,com,complete,yes,98,37,Europe,Europe,319.400345,620,good
7633,37,111.84.86.66,co.uk,complete,yes,210,69,Asia,Americas,298.5424652,6047,good
876032,35,123.9.16.141,org,complete,yes,74,58,Asia,Africa,52.07984181,36,good
191676,75,22.248.186.30,ac.uk,incomplete,yes,109,44,Americas,Europe,271.7013022,1050,good
471877,27,124.77.143.29,org,incomplete,no,229,15,Asia,Oceania,118.6299742,140,good
329911,63,28.216.191.84,com,complete,yes,64,65,Americas,Europe,16.24363889,32,good
673165,28,179.56.41.7,net,incomplete,yes,197,55,Americas,Oceania,116.1713833,240,good
21114,45,204.92.144.155,com,complete,yes,151,69,Americas,Asia,208.9588452,414,good
490546,30,184.215.91.11,de,complete,yes,97,34,Americas,Africa,71.07137748,187,good
847509,34,107.96.162.233,net,complete,yes,136,25,Americas,Europe,360.7845409,1053,good
13560,29,8.41.213.47,com,complete,yes,244,-3,Americas,Oceania,162.7052878,501,good
880316,33,185.12.83.214,info,complete,yes,258,44,Europe,Americas,39.6492967,11,good
521521,30,55.132.155.215,com,complete,yes,145,45,Americas,Europe,66.28208159,245,good
556533,25,41.38.13.158,edu,incomplete,no,153,39,Africa,Europe,139.8636995,114,good
372651,44,119.28.185.17,com,incomplete,yes,275,63,Asia,Americas,205.4579886,1460,good
957821,26,223.73.125.246,com,complete,yes,62,75,Asia,Oceania,202.8323824,791,good
47043,27,34.249.83.22,com,complete,yes,156,40,Europe,Americas,351.2509524,1188,good
50437,29,148.240.230.38,com,incomplete,yes,239,69,Americas,Oceania,81.84951591,976,good
132601,27,177.68.242.95,com,incomplete,yes,165,83,Americas,Africa,167.0251473,217,good
1159612,31,160.171.246.155,edu,complete,no,180,80,Africa,Oceania,338.1218211,729,good
1108859,35,1.233.214.227,com,complete,no,131,60,Asia,Africa,25.36468161,15,good
928943,32,143.71.122.15,nl,complete,yes,207,77,Americas,Oceania,348.444796,132,good
123803,60,156.6.116.167,edu,incomplete,yes,190,49,Americas,Africa,237.7485543,488,good
577654,27,1.116.151.129,com,incomplete,yes,226,22,Asia,Oceania,55.008408,174,good
402153,21,203.20.230.111,com,complete,no,280,33,Asia,Asia,321.7613057,808,good
335999,46,50.65.128.7,net,complete,no,224,18,Americas,Americas,342.7754375,1954,good
175502,42,48.124.139.24,org,complete,yes,290,39,Americas,Americas,95.8735072,243,good
75296,47,43.112.77.240,com,incomplete,yes,158,32,Asia,Oceania,207.646292,381,good
1196971,29,143.56.42.77,com,incomplete,yes,106,51,Americas,Oceania,131.2277651,141,good
236523,32,59.131.34.136,co.uk,incomplete,no,101,23,Asia,Europe,269.5414054,448,good
781602,31,95.176.21.157,com,complete,no,130,57,Europe,Africa,12.70975209,4,good
498284,53,63.171.89.117,fr,incomplete,no,101,46,Americas,Africa,138.8269791,195,good
790295,110,126.222.216.203,ac.uk,complete,yes,224,45,Asia,Europe,324.6667766,1830,good
410347,31,164.77.206.89,com,complete,yes,71,68,Americas,Asia,285.538238,1361,good
774899,45,70.157.231.107,com,complete,yes,135,49,Americas,Oceania,36.98972388,40,good
843596,24,209.198.210.23,com,complete,yes,114,59,Americas,Oceania,196.9787658,389,good
193874,32,25.177.73.133,com,complete,no,288,-3,Europe,Europe,150.5034682,114,good
824742,61,100.133.143.209,edu,complete,yes,215,44,Americas,Americas,328.9385933,720,good
90140,28,58.233.244.137,com,complete,yes,202,66,Asia,Africa,359.4054879,467,good
570465,30,205.178.240.80,com.au,complete,no,143,81,Americas,Africa,162.9189084,73,good
508090,30,64.62.241.203,com,complete,yes,242,62,Americas,Americas,116.2453316,700,good
303046,38,91.196.222.84,com,complete,yes,172,69,Americas,Asia,38.5240205,64,good
430559,31,14.226.59.94,edu,complete,yes,220,91,Asia,Europe,166.4205372,177,good
988024,35,63.176.6.112,com,incomplete,yes,69,15,Americas,Americas,53.81741132,120,good
407315,49,181.55.210.92,com,complete,no,173,52,Americas,Americas,312.3622449,522,good
354212,39,219.19.248.81,com,complete,yes,238,63,Asia,Europe,307.6662145,408,good
1145231,25,18.95.59.237,com,incomplete,yes,84,51,Americas,Asia,199.5960813,192,good
321079,45,41.105.118.246,com,complete,yes,47,19,Africa,Europe,44.48546396,60,good
980223,19,124.31.232.14,tv,complete,yes,77,54,Asia,Oceania,10.37086637,181,good
670506,36,69.232.119.227,org,complete,yes,121,10,Americas,Asia,343.4234488,473,good
579045,20,62.122.113.204,org,complete,yes,124,77,Europe,Africa,244.4986916,61,good
45301,37,9.52.151.21,com,complete,yes,188,58,Americas,Oceania,172.9366835,434,good
388899,42,113.16.137.45,com,complete,yes,79,29,Asia,Africa,188.0925919,378,good
525979,27,115.100.248.141,com,complete,no,236,17,Asia,Africa,192.4687347,2010,good
1176250,28,79.225.204.84,com,complete,yes,115,65,Europe,Africa,260.3883948,348,good
969305,39,182.80.178.249,com,incomplete,yes,72,74,Asia,Americas,294.7499048,1513,good
31833,28,22.11.142.202,com,incomplete,yes,134,64,Americas,Europe,299.831747,1060,good
694240,29,115.48.54.14,fr,complete,yes,247,31,Asia,Oceania,241.3615869,1064,good
851179,42,74.81.17.21,org,complete,yes,208,46,Americas,Americas,262.8089002,65,good
502521,29,183.214.115.92,com,complete,yes,136,29,Asia,Europe,105.7749678,382,good
1131904,38,144.148.182.37,org,complete,yes,239,-7,Americas,Asia,98.27763859,1060,good
918532,44,70.78.204.146,com,incomplete,yes,254,54,Americas,Europe,262.4350174,6252,good
518089,27,187.119.140.186,com,complete,yes,266,50,Americas,Europe,325.6220275,456,good
494219,45,8.247.245.187,com,complete,no,141,14,Americas,Africa,265.5654003,103,good
73557,32,129.97.227.149,com,complete,yes,198,35,Americas,Americas,359.6513289,654,good
1159617,53,160.190.105.171,co.uk,complete,yes,150,3,Asia,Asia,216.1039811,2158,good
652679,24,91.42.26.52,com,complete,yes,118,43,Europe,Africa,158.1264876,208,good
1115237,27,219.69.130.225,com,complete,yes,216,38,Asia,Asia,15.5089177,44,good
912580,19,30.48.38.245,lt,complete,yes,165,-2,Americas,Europe,65.30825698,80,good
1090129,26,28.21.97.162,net,complete,yes,101,31,Americas,Africa,79.79953359,205,good
225511,24,49.36.94.105,com,complete,yes,200,91,Asia,Africa,350.7443117,1970,good
883207,25,158.200.11.134,net,complete,yes,96,50,Asia,Europe,344.8293822,636,good
319887,61,60.178.201.78,com,complete,yes,16,41,Asia,Europe,78.89323449,114,good
891912,25,170.155.175.134,com,incomplete,yes,78,68,Americas,Europe,98.21332603,33,good
923182,31,132.31.33.83,com,complete,yes,91,73,Americas,Asia,42.51973363,132,good
100605,29,151.32.223.83,com,incomplete,yes,100,45,Europe,Africa,154.1741367,222,good
967104,28,62.115.84.189,com,complete,yes,243,82,Americas,Africa,268.7562419,576,good
157707,41,166.43.246.105,edu,incomplete,no,62,58,Americas,Asia,111.6159852,187,good
260547,25,222.69.20.169,ro,complete,no,107,85,Asia,Americas,188.7018207,374,good
1070061,49,220.176.218.91,on.ca,complete,yes,28,44,Asia,Asia,221.2989716,752,good
342509,42,15.80.49.151,com,complete,yes,47,61,Americas,Oceania,133.6408819,252,good
983177,26,30.145.159.132,com,incomplete,yes,176,28,Americas,Americas,342.069247,1254,good
776811,59,199.63.158.106,il.us,complete,no,180,93,Americas,Americas,160.7791573,397,good
73747,46,4.102.185.23,com,complete,yes,208,46,Americas,Africa,363.4154448,1097,good
1126806,37,91.111.174.182,com,complete,yes,181,58,Europe,Oceania,25.11663295,172,good
79693,30,57.226.100.119,org,complete,yes,157,57,Europe,Asia,178.7619718,357,good
795609,16,122.199.11.25,cc,complete,no,243,51,Oceania,Americas,184.8139722,2314,good
548289,30,19.203.129.38,com,incomplete,yes,82,77,Americas,Americas,0.740747093,13,good
310543,23,36.17.109.148,com,incomplete,yes,108,83,Asia,Americas,306.554396,353,good
602951,30,124.91.237.150,co.uk,complete,yes,154,53,Asia,Africa,43.80001364,4,good
614514,25,116.205.162.176,com,complete,yes,171,45,Asia,Europe,229.8554911,1202,good
51769,22,153.206.77.196,com,complete,no,147,44,Asia,Europe,58.28660538,254,good
651688,33,68.139.150.166,co.uk,complete,yes,42,92,Americas,Europe,123.888001,117,good
637585,41,55.77.54.151,com,complete,yes,231,22,Americas,Americas,190.1039176,1501,good
856243,31,94.121.144.51,com,complete,yes,101,48,Asia,Oceania,199.0469734,275,good
992327,26,3.179.59.177,edu,complete,yes,262,80,Americas,Africa,331.6515935,180,good
393571,19,43.18.169.97,ca,complete,no,101,15,Asia,Oceania,273.8911727,1796,good
1096458,32,139.25.181.222,com,complete,yes,130,46,Europe,Europe,215.2030791,785,good
1087784,30,178.49.5.209,org,complete,yes,202,32,Europe,Americas,226.5491519,358,good
130935,34,98.79.225.45,blogspot.com,complete,yes,197,37,Americas,Europe,115.1647016,23,good
901674,26,155.80.236.211,co.nz,complete,yes,115,91,Americas,Africa,331.4293392,618,good
13276,41,41.93.97.105,com,complete,yes,182,75,Africa,Americas,30.96163414,24,good
24063,42,13.67.19.201,com,complete,no,232,4,Asia,Africa,244.3336233,230,good
5440,60,8.227.166.160,com,complete,yes,113,66,Americas,Americas,68.39963251,98,good
1082429,25,157.82.18.61,org,complete,yes,202,68,Asia,Africa,18.3523564,54,good
589717,56,89.243.205.114,com,complete,yes,128,96,Europe,Asia,192.7662296,444,good
725438,31,55.208.177.32,co.kr,complete,no,133,39,Americas,Americas,242.8739664,1702,good
769151,56,66.152.171.113,com,incomplete,yes,92,79,Americas,Africa,287.7201952,1261,good
176576,50,155.149.32.248,com,incomplete,yes,190,29,Americas,Americas,165.0802659,34,good
755736,22,52.79.64.199,com,complete,yes,156,24,Asia,Europe,3.182565037,13,good
919470,19,194.109.224.111,com,incomplete,yes,133,36,Europe,Asia,151.3449922,6,good
397206,28,139.60.68.7,com,incomplete,yes,0,43,Americas,Americas,350.8440803,171,good
257963,52,35.176.26.51,co.uk,incomplete,yes,182,66,Europe,Europe,344.2722031,2106,good
1195741,42,193.100.87.22,org.uk,complete,yes,167,36,Europe,Africa,293.7700221,581,good
